,Period,Time,grid_node,Domestic_electricity,SolarGains
4007,1,7,104.0,3.170319915439580,0.0
4008,1,7,105.0,3.645917901555550,0.0
4009,1,7,107.0,31.026089684753900,0.0
4010,1,7,108.0,52.10019716457330,0.0
4011,1,7,111.0,34.76766262611050,0.0
4012,1,7,120.0,66.80961325271680,0.0
4013,1,7,127.0,112.96570599578200,0.0
4014,1,7,130.0,53.25700925075780,0.0
4015,1,7,134.0,79.82025762347140,0.0
4016,1,7,140.0,105.24629594466100,0.0
4017,1,7,141.0,146.2350971115870,0.0
4018,1,7,143.0,84.25974169244920,0.0
4019,1,7,151.0,42.66635197290410,0.0
4020,1,7,152.0,108.82593791078900,0.0
4021,1,7,154.0,4.427244586294040,0.0
4022,1,7,155.0,11.230151721188500,0.0
4023,1,7,157.0,25.833030561409100,0.0
4024,1,7,160.0,28.902461677840300,0.0
4025,1,7,168.0,91.90703587412060,0.0
4026,1,7,171.0,127.85458750573100,0.0
4027,1,7,173.0,127.69281370892700,0.0
4028,1,7,192.0,15.078147283337900,0.0
4029,1,7,193.0,21.006051712600100,0.0
4030,1,7,195.0,18.789332687652300,0.0
4031,1,7,196.0,44.52322563493050,0.0
4032,2,7,1.0,2.0169559047086500,0.0
4033,2,7,2.0,4.203391282896710,0.0
4034,2,7,5.0,19.70400209062360,0.0
4035,2,7,6.0,14.351017861628400,0.0
4036,2,7,10.0,0.0546992876171058,0.0
4037,2,7,11.0,34.49780819276040,0.0
4038,2,7,13.0,5.358440889779120,0.0
4039,2,7,16.0,126.23840520196300,0.0
4040,2,7,17.0,2.3630761103774100,0.0
4041,2,7,19.0,11.226699951788200,0.0
4042,2,7,20.0,7.588919194055510,0.0
4043,2,7,21.0,23.116637168504600,0.0
4044,2,7,22.0,70.21457515845160,0.0
4045,2,7,23.0,75.06829041214260,0.0
4046,2,7,24.0,216.4459727694140,0.0
4047,2,7,25.0,8.665177324815920,0.0
4048,2,7,26.0,65.15205532496060,0.0
4049,2,7,27.0,69.96594438149140,0.0
4050,2,7,29.0,6.379233271552180,0.0
4051,2,7,33.0,156.32612688819800,0.0
4052,2,7,34.0,75.60958818826900,0.0
4053,2,7,35.0,23.306405422751200,0.0
4054,2,7,38.0,35.0955104574836,0.0
4055,2,7,40.0,13.996334910675600,0.0
4056,2,7,41.0,105.91030975552600,0.0
4057,2,7,45.0,95.11647189156410,0.0
4058,2,7,58.0,12.877460394488800,0.0
4059,2,7,59.0,7.659722712822080,0.0
4060,2,7,61.0,80.00150808987060,0.0
4061,2,7,65.0,5.426649971528490,0.0
4062,2,7,67.0,12.059648995157500,0.0
4063,2,7,68.0,195.6082765011220,0.0
4064,2,7,73.0,7.7030580211417200,0.0
4065,2,7,74.0,15.799045231738200,0.0
4066,2,7,76.0,44.27534560047630,0.0
4067,2,7,89.0,4.4635485212213,0.0
4068,2,7,97.0,47.76080748738320,0.0
4069,2,7,101.0,2.2917975292334300,0.0
4070,2,7,102.0,11.59736681512880,0.0
4071,2,7,104.0,3.170319915439580,0.0
4072,2,7,105.0,3.645917901555550,0.0
4073,2,7,107.0,31.026089684753900,0.0
4074,2,7,108.0,52.10019716457330,0.0
4075,2,7,111.0,34.809231394110500,0.0
4076,2,7,120.0,66.80961325271680,0.0
4077,2,7,127.0,112.96570599578200,0.0
4078,2,7,130.0,53.25700925075780,0.0
4079,2,7,134.0,81.57964501547140,0.0
4080,2,7,140.0,105.24629594466100,0.0
4081,2,7,141.0,146.2350971115870,0.0
4082,2,7,143.0,84.25974169244920,0.0
4083,2,7,151.0,42.66635197290410,0.0
4084,2,7,152.0,108.82593791078900,0.0
4085,2,7,154.0,4.427244586294040,0.0
4086,2,7,155.0,11.230151721188500,0.0
4087,2,7,157.0,25.833030561409100,0.0
4088,2,7,160.0,28.902461677840300,0.0
4089,2,7,168.0,91.90703587412060,0.0
4090,2,7,171.0,127.85458750573100,0.0
4091,2,7,173.0,127.92658446092700,0.0
4092,2,7,192.0,15.078147283337900,0.0
4093,2,7,193.0,21.60301350460010,0.0
4094,2,7,195.0,19.323298511652300,0.0
4095,2,7,196.0,44.52322563493050,0.0
4096,3,7,1.0,2.0169559047086500,0.0
4097,3,7,2.0,4.203391282896710,0.0
4098,3,7,5.0,19.70400209062360,0.0
4099,3,7,6.0,14.351017861628400,0.0
4100,3,7,10.0,0.0546992876171058,0.0
4101,3,7,11.0,34.49780819276040,0.0
4102,3,7,13.0,5.358440889779120,0.0
4103,3,7,16.0,126.23840520196300,0.0
4104,3,7,17.0,2.3630761103774100,0.0
4105,3,7,19.0,11.226699951788200,0.0
4106,3,7,20.0,7.588919194055510,0.0
4107,3,7,21.0,23.116637168504600,0.0
4108,3,7,22.0,70.21457515845160,0.0
4109,3,7,23.0,75.06829041214260,0.0
4110,3,7,24.0,216.4459727694140,0.0
4111,3,7,25.0,8.665177324815920,0.0
4112,3,7,26.0,65.15205532496060,0.0
4113,3,7,27.0,69.96594438149140,0.0
4114,3,7,29.0,6.379233271552180,0.0
4115,3,7,33.0,156.32612688819800,0.0
4116,3,7,34.0,75.60958818826900,0.0
4117,3,7,35.0,23.306405422751200,0.0
4118,3,7,38.0,35.0955104574836,0.0
4119,3,7,40.0,13.996334910675600,0.0
4120,3,7,41.0,105.73814220352600,0.0
4121,3,7,45.0,95.11647189156410,0.0
4122,3,7,58.0,12.877460394488800,0.0
4123,3,7,59.0,7.659722712822080,0.0
4124,3,7,61.0,79.87873023387060,0.0
4125,3,7,65.0,5.426649971528490,0.0
4126,3,7,67.0,11.936442595157500,0.0
4127,3,7,68.0,195.6082765011220,0.0
4128,3,7,73.0,7.7030580211417200,0.0
4129,3,7,74.0,15.362466031738200,0.0
4130,3,7,76.0,44.27534560047630,0.0
4131,3,7,89.0,4.4635485212213,0.0
4132,3,7,97.0,47.76080748738320,0.0
4133,3,7,101.0,2.2917975292334300,0.0
4134,3,7,102.0,11.59736681512880,0.0
4135,3,7,104.0,3.170319915439580,0.0
4136,3,7,105.0,3.645917901555550,0.0
4137,3,7,107.0,31.026089684753900,0.0
4138,3,7,108.0,52.10019716457330,0.0
4139,3,7,111.0,34.76766262611050,0.0
4140,3,7,120.0,66.80961325271680,0.0
4141,3,7,127.0,112.96570599578200,0.0
4142,3,7,130.0,53.25700925075780,0.0
4143,3,7,134.0,79.82025762347140,0.0
4144,3,7,140.0,105.24629594466100,0.0
4145,3,7,141.0,146.2350971115870,0.0
4146,3,7,143.0,84.25974169244920,0.0
4147,3,7,151.0,42.66635197290410,0.0
4148,3,7,152.0,108.82593791078900,0.0
4149,3,7,154.0,4.427244586294040,0.0
4150,3,7,155.0,11.230151721188500,0.0
4151,3,7,157.0,25.833030561409100,0.0
4152,3,7,160.0,28.902461677840300,0.0
4153,3,7,168.0,91.90703587412060,0.0
4154,3,7,171.0,127.85458750573100,0.0
4155,3,7,173.0,127.69281370892700,0.0
4156,3,7,192.0,15.078147283337900,0.0
4157,3,7,193.0,21.006051712600100,0.0
4158,3,7,195.0,18.789332687652300,0.0
4159,3,7,196.0,44.52322563493050,0.0
4160,4,7,1.0,2.0169559047086500,0.0
4161,4,7,2.0,4.203391282896710,0.0
4162,4,7,5.0,19.70400209062360,0.0
4163,4,7,6.0,14.351017861628400,0.0
4164,4,7,10.0,0.0546992876171058,0.0
4165,4,7,11.0,34.49780819276040,0.0
4166,4,7,13.0,5.358440889779120,0.0
4167,4,7,16.0,126.23840520196300,0.0
4168,4,7,17.0,2.3630761103774100,0.0
4169,4,7,19.0,11.226699951788200,0.0
4170,4,7,20.0,7.588919194055510,0.0
4171,4,7,21.0,23.116637168504600,0.0
4172,4,7,22.0,70.21457515845160,0.0
4173,4,7,23.0,75.06829041214260,0.0
4174,4,7,24.0,216.4459727694140,0.0
4175,4,7,25.0,8.665177324815920,0.0
4176,4,7,26.0,65.15205532496060,0.0
4177,4,7,27.0,69.96594438149140,0.0
4178,4,7,29.0,6.379233271552180,0.0
4179,4,7,33.0,156.32612688819800,0.0
4180,4,7,34.0,75.60958818826900,0.0
4181,4,7,35.0,23.306405422751200,0.0
4182,4,7,38.0,35.0955104574836,0.0
4183,4,7,40.0,13.996334910675600,0.0
4184,4,7,41.0,105.39380709952600,0.0
4185,4,7,45.0,95.11647189156410,0.0
4186,4,7,58.0,12.877460394488800,0.0
4187,4,7,59.0,7.659722712822080,0.0
4188,4,7,61.0,79.63317452187060,0.0
4189,4,7,65.0,5.426649971528490,0.0
4190,4,7,67.0,11.690029795157500,0.0
4191,4,7,68.0,195.6082765011220,0.0
4192,4,7,73.0,7.7030580211417200,0.0
4193,4,7,74.0,14.489307631738200,0.0
4194,4,7,76.0,44.27534560047630,0.0
4195,4,7,89.0,4.4635485212213,0.0
4196,4,7,97.0,47.76080748738320,0.0
4197,4,7,101.0,2.2917975292334300,0.0
4198,4,7,102.0,11.59736681512880,0.0
4199,4,7,104.0,3.170319915439580,0.0
4200,4,7,105.0,3.645917901555550,0.0
4201,4,7,107.0,31.026089684753900,0.0
4202,4,7,108.0,52.10019716457330,0.0
4203,4,7,111.0,34.684525090110500,0.0
4204,4,7,120.0,66.80961325271680,0.0
4205,4,7,127.0,112.96570599578200,0.0
4206,4,7,130.0,53.25700925075780,0.0
4207,4,7,134.0,76.30148283947140,0.0
4208,4,7,140.0,105.24629594466100,0.0
4209,4,7,141.0,146.2350971115870,0.0
4210,4,7,143.0,84.25974169244920,0.0
4211,4,7,151.0,42.66635197290410,0.0
4212,4,7,152.0,108.82593791078900,0.0
4213,4,7,154.0,4.427244586294040,0.0
4214,4,7,155.0,11.230151721188500,0.0
4215,4,7,157.0,25.833030561409100,0.0
4216,4,7,160.0,28.902461677840300,0.0
4217,4,7,168.0,91.90703587412060,0.0
4218,4,7,171.0,127.85458750573100,0.0
4219,4,7,173.0,127.22527220492700,0.0
4220,4,7,192.0,15.078147283337900,0.0
4221,4,7,193.0,19.81212812860010,0.0
4222,4,7,195.0,17.72140103965230,0.0
4223,4,7,196.0,44.52322563493050,0.0
4224,5,7,1.0,2.0169559047086500,0.0
4225,5,7,2.0,4.203391282896710,0.0
4226,5,7,5.0,19.70400209062360,0.0
4227,5,7,6.0,14.351017861628400,0.0
4228,5,7,10.0,0.0546992876171058,0.0
4229,5,7,11.0,34.49780819276040,0.0
4230,5,7,13.0,5.358440889779120,0.0
4231,5,7,16.0,126.23840520196300,0.0
4232,5,7,17.0,2.3630761103774100,0.0
4233,5,7,19.0,11.226699951788200,0.0
4234,5,7,20.0,7.588919194055510,0.0
4235,5,7,21.0,23.116637168504600,0.0
4236,5,7,22.0,70.21457515845160,0.0
4237,5,7,23.0,75.06829041214260,0.0
4238,5,7,24.0,216.4459727694140,0.0
4239,5,7,25.0,8.665177324815920,0.0
4240,5,7,26.0,65.15205532496060,0.0
4241,5,7,27.0,69.96594438149140,0.0
4242,5,7,29.0,6.379233271552180,0.0
4243,5,7,33.0,156.32612688819800,0.0
4244,5,7,34.0,75.60958818826900,0.0
4245,5,7,35.0,23.306405422751200,0.0
4246,5,7,38.0,35.0955104574836,0.0
4247,5,7,40.0,13.996334910675600,0.0
4248,5,7,41.0,105.39380709952600,0.0
4249,5,7,45.0,95.11647189156410,0.0
4250,5,7,58.0,12.877460394488800,0.0
4251,5,7,59.0,7.659722712822080,0.0
4252,5,7,61.0,79.63317452187060,0.0
4253,5,7,65.0,5.426649971528490,0.0
4254,5,7,67.0,11.690029795157500,0.0
4255,5,7,68.0,195.6082765011220,0.0
4256,5,7,73.0,7.7030580211417200,0.0
4257,5,7,74.0,14.489307631738200,0.0
4258,5,7,76.0,44.27534560047630,0.0
4259,5,7,89.0,4.4635485212213,0.0
4260,5,7,97.0,47.76080748738320,0.0
4261,5,7,101.0,2.2917975292334300,0.0
4262,5,7,102.0,11.59736681512880,0.0
4263,5,7,104.0,3.170319915439580,0.0
4264,5,7,105.0,3.645917901555550,0.0
4265,5,7,107.0,31.026089684753900,0.0
4266,5,7,108.0,52.10019716457330,0.0
4267,5,7,111.0,34.684525090110500,0.0
4268,5,7,120.0,66.80961325271680,0.0
4269,5,7,127.0,112.96570599578200,0.0
4270,5,7,130.0,53.25700925075780,0.0
4271,5,7,134.0,76.30148283947140,0.0
4272,5,7,140.0,105.24629594466100,0.0
4273,5,7,141.0,146.2350971115870,0.0
4274,5,7,143.0,84.25974169244920,0.0
4275,5,7,151.0,42.66635197290410,0.0
4276,5,7,152.0,108.82593791078900,0.0
4277,5,7,154.0,4.427244586294040,0.0
4278,5,7,155.0,11.230151721188500,0.0
4279,5,7,157.0,25.833030561409100,0.0
4280,5,7,160.0,28.902461677840300,0.0
4281,5,7,168.0,91.90703587412060,0.0
4282,5,7,171.0,127.85458750573100,0.0
4283,5,7,173.0,127.22527220492700,0.0
4284,5,7,192.0,15.078147283337900,0.0
4285,5,7,193.0,19.81212812860010,0.0
4286,5,7,195.0,17.72140103965230,0.0
4287,5,7,196.0,44.52322563493050,0.0
4288,6,7,1.0,2.0169559047086500,0.50202846329
4289,6,7,2.0,4.203391282896710,0.61513770863
4290,6,7,5.0,19.70400209062360,1.42184657302
4291,6,7,6.0,14.351017861628400,0.7228219397
4292,6,7,10.0,0.0546992876171058,0.0585745858
4293,6,7,11.0,34.49780819276040,1.98534100465
4294,6,7,13.0,5.358440889779120,0.31487237889
4295,6,7,16.0,126.23840520196300,6.30866441886
4296,6,7,17.0,2.3630761103774100,0.3195285604
4297,6,7,19.0,11.226699951788200,1.15617243637
4298,6,7,20.0,7.588919194055510,1.14661059778
4299,6,7,21.0,23.116637168504600,0.86274472293
4300,6,7,22.0,70.21457515845160,4.23679149234
4301,6,7,23.0,75.06829041214260,5.07980812518
4302,6,7,24.0,216.4459727694140,12.86905260177
4303,6,7,25.0,8.665177324815920,0.91424649717
4304,6,7,26.0,65.15205532496060,3.50596191898
4305,6,7,27.0,69.96594438149140,4.99636732894
4306,6,7,29.0,6.379233271552180,0.98887104231
4307,6,7,33.0,156.32612688819800,6.63677922175
4308,6,7,34.0,75.60958818826900,2.81128097552
4309,6,7,35.0,23.306405422751200,1.66599544865
4310,6,7,38.0,35.0955104574836,1.35091527776
4311,6,7,40.0,13.996334910675600,1.47327108129
4312,6,7,41.0,105.39380709952600,7.26700612893
4313,6,7,45.0,95.11647189156410,2.99727454241
4314,6,7,58.0,12.877460394488800,1.14635086482
4315,6,7,59.0,7.659722712822080,0.51555272322
4316,6,7,61.0,79.63317452187060,5.89575762458
4317,6,7,65.0,5.426649971528490,0.78965828913
4318,6,7,67.0,11.690029795157500,1.74235418039
4319,6,7,68.0,195.6082765011220,4.64380227196
4320,6,7,73.0,7.7030580211417200,0.33165928601000000
4321,6,7,74.0,14.489307631738200,1.5258046429400000
4322,6,7,76.0,44.27534560047630,1.33470422019
4323,6,7,89.0,4.4635485212213,0.20884383251
4324,6,7,97.0,47.76080748738320,1.80984742418
4325,6,7,101.0,2.2917975292334300,0.30325533507
4326,6,7,102.0,11.59736681512880,0.96376793894
4327,6,7,104.0,3.170319915439580,0.375049138
4328,6,7,105.0,3.645917901555550,1.05659311328
4329,6,7,107.0,31.026089684753900,4.38022464985
4330,6,7,108.0,52.10019716457330,1.93348813869
4331,6,7,111.0,34.684525090110500,2.09835011929
4332,6,7,120.0,66.80961325271680,1.8844040095000000
4333,6,7,127.0,112.96570599578200,1.83818625587
4334,6,7,130.0,53.25700925075780,1.45371357813
4335,6,7,134.0,76.30148283947140,6.2455086698200000
4336,6,7,140.0,105.24629594466100,3.55070676307
4337,6,7,141.0,146.2350971115870,3.29066302233
4338,6,7,143.0,84.25974169244920,2.56487434977
4339,6,7,151.0,42.66635197290410,1.7188533807000000
4340,6,7,152.0,108.82593791078900,3.1260626949500000
4341,6,7,154.0,4.427244586294040,0.59803224939
4342,6,7,155.0,11.230151721188500,1.02815936564
4343,6,7,157.0,25.833030561409100,1.12126636946
4344,6,7,160.0,28.902461677840300,1.5476806618500000
4345,6,7,168.0,91.90703587412060,2.89289660926
4346,6,7,171.0,127.85458750573100,3.45756299549
4347,6,7,173.0,127.22527220492700,5.19740429385
4348,6,7,192.0,15.078147283337900,1.04061185073
4349,6,7,193.0,19.81212812860010,1.54143438193
4350,6,7,195.0,17.72140103965230,1.67119901842
4351,6,7,196.0,44.52322563493050,1.39260339892
4352,7,7,1.0,2.0169559047086500,9.52977698991
4353,7,7,2.0,4.203391282896710,11.67687812548
4354,7,7,5.0,19.70400209062360,26.99026399019
4355,7,7,6.0,14.351017861628400,13.72099869341
4356,7,7,10.0,0.0546992876171058,1.11189460517
4357,7,7,11.0,34.49780819276040,37.68682137931
4358,7,7,13.0,5.358440889779120,5.97707853349
4359,7,7,16.0,126.23840520196300,119.7544948401
4360,7,7,17.0,2.3630761103774100,6.065464700050000
4361,7,7,19.0,11.226699951788200,21.9470932154
4362,7,7,20.0,7.588919194055510,21.76558520135
4363,7,7,21.0,23.116637168504600,16.37708897012
4364,7,7,22.0,70.21457515845160,80.42507751558
4365,7,7,23.0,75.06829041214260,96.42767716311
4366,7,7,24.0,216.4459727694140,243.58155136687
4367,7,7,25.0,8.665177324815920,17.354723624310000
4368,7,7,26.0,65.15205532496060,66.55207357041
4369,7,7,27.0,69.96594438149140,94.84375864442000
4370,7,7,29.0,6.379233271552180,15.81362632742
4371,7,7,33.0,156.32612688819800,125.98294825874000
4372,7,7,34.0,75.60958818826900,53.365262553630000
4373,7,7,35.0,23.306405422751200,31.62483056831
4374,7,7,38.0,35.0955104574836,25.64380761409
4375,7,7,40.0,13.996334910675600,27.96643193992
4376,7,7,41.0,106.08247730752600,137.94625774789
4377,7,7,45.0,95.11647189156410,56.89589347144
4378,7,7,58.0,12.877460394488800,21.76065480921
4379,7,7,59.0,7.659722712822080,9.56339805753
4380,7,7,61.0,80.12428594587060,111.91647378135000
4381,7,7,65.0,5.426649971528490,14.98972258325
4382,7,7,67.0,12.182855395157500,33.07431349196
4383,7,7,68.0,195.6082765011220,88.15117722102000
4384,7,7,73.0,7.7030580211417200,6.295736723
4385,7,7,74.0,16.235624431738200,28.963652543080000
4386,7,7,76.0,44.27534560047630,25.33608051352
4387,7,7,89.0,4.4635485212213,3.96438707176
4388,7,7,97.0,47.76080748738320,34.11592745469
4389,7,7,101.0,2.2917975292334300,5.75655749733
4390,7,7,102.0,11.59736681512880,18.294766531820000
4391,7,7,104.0,3.170319915439580,7.11938646262
4392,7,7,105.0,3.645917901555550,20.05682441341
4393,7,7,107.0,31.026089684753900,83.1478036237
4394,7,7,108.0,52.10019716457330,36.70252211164
4395,7,7,111.0,34.850800162110500,39.537482254570000
4396,7,7,120.0,66.80961325271680,35.77078050899
4397,7,7,127.0,112.96570599578200,34.89345000433
4398,7,7,130.0,53.25700925075780,27.59518079134
4399,7,7,134.0,83.33903240747140,118.55563810539000
4400,7,7,140.0,105.24629594466100,67.40144450606
4401,7,7,141.0,146.2350971115870,62.46515296465
4402,7,7,143.0,84.25974169244920,48.68783813684
4403,7,7,151.0,42.66635197290410,32.62820854659
4404,7,7,152.0,108.82593791078900,59.340620140120000
4405,7,7,154.0,4.427244586294040,11.35217300662
4406,7,7,155.0,11.230151721188500,19.51707957052
4407,7,7,157.0,25.833030561409100,21.28448729245
4408,7,7,160.0,28.902461677840300,29.37891501721
4409,7,7,168.0,91.90703587412060,54.91453484676
4410,7,7,171.0,127.85458750573100,65.6333389146
4411,7,7,173.0,128.16035521292700,98.65995151464
4412,7,7,192.0,15.078147283337900,19.75345940655
4413,7,7,193.0,22.199975296600100,29.26034473868
4414,7,7,195.0,19.85726433565230,31.7236075561
4415,7,7,196.0,44.52322563493050,26.43515417489
4416,8,7,1.0,2.0169559047086500,8.61286851417
4417,8,7,2.0,4.203391282896710,10.55338609258
4418,8,7,5.0,19.70400209062360,24.39339295728
4419,8,7,6.0,14.351017861628400,12.40083138929
4420,8,7,10.0,0.0546992876171058,1.00491355108
4421,8,7,11.0,34.49780819276040,34.06077997423
4422,8,7,13.0,5.358440889779120,5.40199330607
4423,8,7,16.0,126.23840520196300,108.23230377063
4424,8,7,17.0,2.3630761103774100,5.48187538849
4425,8,7,19.0,11.226699951788200,19.83545137862
4426,8,7,20.0,7.588919194055510,19.67140717686
4427,8,7,21.0,23.116637168504600,14.80136566614
4428,8,7,22.0,70.21457515845160,72.68697038942
4429,8,7,23.0,75.06829041214260,87.14987826175
4430,8,7,24.0,216.4459727694140,220.37907473485
4431,8,7,25.0,8.665177324815920,15.68493710127
4432,8,7,26.0,65.15205532496060,60.14875894934
4433,8,7,27.0,69.96594438149140,85.71835662668
4434,8,7,29.0,6.379233271552180,16.96520593495
4435,8,7,33.0,156.32612688819800,113.86148590137
4436,8,7,34.0,75.60958818826900,48.2307183143
4437,8,7,35.0,23.306405422751200,28.58204423419
4438,8,7,38.0,35.0955104574836,23.17648602025
4439,8,7,40.0,13.996334910675600,25.27563880707
4440,8,7,41.0,104.36080178752600,124.67374433441
4441,8,7,45.0,95.11647189156410,51.42164921429
4442,8,7,58.0,12.877460394488800,19.66695116291
4443,8,7,59.0,7.659722712822080,8.8448925548
4444,8,7,61.0,78.8965073858706,101.14841871624
4445,8,7,65.0,5.426649971528490,13.54748487926
4446,8,7,67.0,10.950791395157500,29.892065008900000
4447,8,7,68.0,195.6082765011220,79.66970261503
4448,8,7,73.0,7.7030580211417200,5.68999176502
4449,8,7,74.0,11.869832431738200,26.17691172707
4450,8,7,76.0,44.27534560047630,22.898366914390000
4451,8,7,89.0,4.4635485212213,3.58295316086
4452,8,7,97.0,47.76080748738320,31.04998826786
4453,8,7,101.0,2.2917975292334300,5.20268972414
4454,8,7,102.0,11.59736681512880,16.5345336835
4455,8,7,104.0,3.170319915439580,6.43439396001
4456,8,7,105.0,3.645917901555550,18.12705498432
4457,8,7,107.0,31.026089684753900,75.1477291243
4458,8,7,108.0,52.10019716457330,33.17118516211
4459,8,7,111.0,34.435112482110500,35.99957969687
4460,8,7,120.0,66.80961325271680,32.32909117383
4461,8,7,127.0,112.96570599578200,31.53617311414
4462,8,7,130.0,53.25700925075780,24.94010762604
4463,8,7,134.0,65.74515848747130,107.14879516027
4464,8,7,140.0,105.24629594466100,60.91640757285
4465,8,7,141.0,146.2350971115870,56.455061831090000
4466,8,7,143.0,84.25974169244920,44.00333277007
4467,8,7,151.0,42.66635197290410,29.488882096830000
4468,8,7,152.0,108.82593791078900,53.631156254450000
4469,8,7,154.0,4.427244586294040,10.25992251021
4470,8,7,155.0,11.230151721188500,17.63924174715
4471,8,7,157.0,25.833030561409100,19.236598152870000
4472,8,7,160.0,28.902461677840300,26.55221967944
4473,8,7,168.0,91.90703587412060,49.630927214000000
4474,8,7,171.0,127.85458750573100,59.31842044318
4475,8,7,173.0,125.82264769292700,89.16737410639
4476,8,7,192.0,15.078147283337900,17.85287827289
4477,8,7,193.0,16.23035737660010,26.44505765248
4478,8,7,195.0,14.51760609565230,28.67131738392
4479,8,7,196.0,44.52322563493050,23.8916930901
4480,9,7,1.0,0.5610327006544770,5.17879441182
4481,9,7,2.0,3.0701007228967100,6.345599823360000
4482,9,7,5.0,19.70400209062360,14.667397618420000
4483,9,7,6.0,14.351017861628400,7.45644220565
4484,9,7,10.0,0.0442535276171058,0.60424011746
4485,9,7,11.0,34.39656467276040,20.4802588943
4486,9,7,13.0,5.358440889779120,3.24814116228
4487,9,7,16.0,118.03862659275300,65.07853324636
4488,9,7,17.0,2.3630761103774100,3.2961731137
4489,9,7,19.0,2.279263105208080,11.92677266424
4490,9,7,20.0,1.3006609540555100,11.82813523654
4491,9,7,21.0,23.116637168504600,8.89984906573
4492,9,7,22.0,68.94338483471110,43.70563366266
4493,9,7,23.0,74.563322120747,52.4019729072
4494,9,7,24.0,216.4208627694140,132.7537830489
4495,9,7,25.0,8.665177324815920,9.43112790776
4496,9,7,26.0,64.25695636496060,36.16658680118
4497,9,7,27.0,54.520233996399400,51.541219462280000
4498,9,7,29.0,5.824402711552180,10.20093521071
4499,9,7,33.0,153.2441404286550,68.46327979319
4500,9,7,34.0,75.49207338826900,29.000439757470000
4501,9,7,35.0,16.14812102275120,17.18597360623
4502,9,7,38.0,34.71012192954800,13.93568891593
4503,9,7,40.0,13.996334910675600,15.19787940497
4504,9,7,41.0,103.68222914752600,74.96453584512
4505,9,7,45.0,89.31541342814050,30.91910078035
4506,9,7,58.0,10.997000394488800,11.8254558992
4507,9,7,59.0,1.8553695128220800,5.31830714245
4508,9,7,61.0,76.99680218158940,60.81909467798
4509,9,7,65.0,5.342743587988100,8.14590851719
4510,9,7,67.0,4.190480035157500,17.97367032495
4511,9,7,68.0,183.48936475467300,47.90425048465
4512,9,7,73.0,7.7030580211417200,3.42131050852
4513,9,7,74.0,10.2326604317382,15.73980189618
4514,9,7,76.0,44.27534560047630,13.76845988313
4515,9,7,89.0,4.4635485212213,2.15437839052
4516,9,7,97.0,47.0199620473832,18.66991298707
4517,9,7,101.0,2.2917975292334300,3.12830277456
4518,9,7,102.0,11.59736681512880,9.9419781576
4519,9,7,104.0,3.170319915439580,3.86890888079
4520,9,7,105.0,2.949667821555550,10.89953839434
4521,9,7,107.0,28.354385684753900,45.1852526263
4522,9,7,108.0,52.10019716457330,19.945358282010000
4523,9,7,111.0,30.91533164771040,21.64603138377
4524,9,7,120.0,62.4353549411598,19.4390192344
4525,9,7,127.0,111.21342975578200,18.96224896793
4526,9,7,130.0,53.25700925075780,14.99612931411
4527,9,7,134.0,46.218934545190800,64.42703504603
4528,9,7,140.0,87.10390159089610,36.62816291778
4529,9,7,141.0,143.96676015158700,33.94561965608
4530,9,7,143.0,23.06309520591080,26.4585734098
4531,9,7,151.0,39.87243038009560,17.7312422177
4532,9,7,152.0,108.20472168111100,32.247645700510000
4533,9,7,154.0,2.9650167462940400,6.16914437672
4534,9,7,155.0,8.48835130264175,10.60622328537
4535,9,7,157.0,25.164237750575700,11.5666908014
4536,9,7,160.0,25.219583405054900,15.965469189620000
4537,9,7,168.0,91.52024460887880,29.842365303310000
4538,9,7,171.0,122.78203643541500,35.66731615649
4539,9,7,173.0,119.26387716916700,53.61506424708
4540,9,7,192.0,12.169702483337900,10.73467986681
4541,9,7,193.0,13.991750656600100,15.90103419849
4542,9,7,195.0,12.515234255652300,17.23965227184
4543,9,7,196.0,43.832600194930500,14.36573267784
4544,10,7,1.0,0.5610327006544770,5.07616540406
4545,10,7,2.0,3.0701007228967100,6.21984804373
4546,10,7,5.0,19.70400209062360,14.37673142387
4547,10,7,6.0,14.351017861628400,7.3086766826
4548,10,7,10.0,0.0256832876171058,0.59226579318
4549,10,7,11.0,28.245496304717900,20.07439828623
4550,10,7,13.0,5.358440889779120,3.1837722227
4551,10,7,16.0,118.03862659275300,63.78886141103
4552,10,7,17.0,2.3630761103774100,3.23085231716
4553,10,7,19.0,2.279263105208080,11.69041787836
4554,10,7,20.0,1.3006609540555100,11.59373516454
4555,10,7,21.0,23.116637168504600,8.72347931513
4556,10,7,22.0,68.94338483471110,42.83951204057
4557,10,7,23.0,73.75782507255100,51.36351452157
4558,10,7,24.0,214.89530017813400,130.12297982566
4559,10,7,25.0,8.665177324815920,9.24422971828
4560,10,7,26.0,64.25695636496060,35.44986769198
4561,10,7,27.0,53.074641996399400,50.51981876713
4562,10,7,29.0,5.413417111552180,9.9987816252
4563,10,7,33.0,153.2441404286550,67.10653188728
4564,10,7,34.0,68.35244046107690,28.42573334507
4565,10,7,35.0,16.14812102275120,16.845396383340000
4566,10,7,38.0,34.71012192954800,13.65952311127
4567,10,7,40.0,13.996334910675600,14.896700566930000
4568,10,7,41.0,99.52383435551590,73.47895149488
4569,10,7,45.0,16.992939733135800,30.30637195166
4570,10,7,58.0,10.997000394488800,11.591108924070000
4571,10,7,59.0,1.8553695128220800,5.2129133883100000
4572,10,7,61.0,75.45868286211300,59.61383282676
